ROW_ID,target
127,-0.000907616
128,-0.001224756
129,-0.00072203553
130,-0.0002480168
131,0.00018442166
132,0.0003450996
133,0.00066019455
134,-0.0012683475
135,4.6166708e-05
136,0.00026488802
137,-0.00011682836
138,-0.000747125
139,-0.0008537204
140,0.00017080686
141,-0.0013894106
142,-0.000698225
143,0.00061610783
144,0.00031928704
145,0.00071934424
146,-0.00019295256
147,0.00033592852
148,-7.430406e-05
149,-0.0005474213
150,-0.0021209721
151,-0.0011763392
152,0.00096295273
153,1.6827587e-05
154,-0.0016613902
155,0.0005860297
156,-0.0014040994
157,0.0007186256
158,-0.0010262057
159,7.386564e-05
160,-0.00063142076
161,-0.0013362591
162,0.00021005789
163,-0.0007376814
164,-0.00094062736
165,0.0003304701
166,0.00044542144
167,-0.0005928616
168,-0.0005801601
169,-0.0007909955
170,0.00019737554
171,-0.0010073438
172,-5.907152e-05
173,0.00019465732
174,-0.0007607521
175,0.0004195868
176,0.00022297926
177,1.6076607e-05
178,0.00065688294
179,0.00039563075
180,-0.0013700319
181,0.0002752453
182,-0.00039178302
183,-0.0002601875
184,-8.021935e-05
185,0.00011768012
186,-0.00096178264
187,-0.0011345563
188,2.3629807e-05
189,-0.001559993
190,3.806183e-05
191,1.5050871e-05
192,-0.00016387092
193,0.00083921786
194,0.00022781236
195,0.00055897154
196,0.001357821
197,0.0019052544
198,0.00018877635
199,0.003099005
200,-6.4072956e-06
201,0.00047663963
202,0.0005700651
203,0.0031918697
204,0.0027837167
205,0.0011890156
206,0.004218397
207,0.00068709394
208,0.0012670466
209,0.00022788369
210,-0.001737264
211,-0.00019622843
212,0.0014099308
213,0.0009513306
214,-0.00015227834
215,0.004066279
216,0.0008554786
217,-0.0018259499
218,0.00035891557
219,0.0019285777
220,0.00035342504
221,0.0031675221
222,0.0013086176
223,0.0022481615
224,-0.00059522677
225,-0.00015239074
226,0.00073067023
227,0.0023277286
228,-0.0006119844
229,0.00246382
230,0.0017854703
231,-0.0005610053
232,0.00069384155
233,0.0027257542
234,-0.0004581211
235,-6.437651e-05
236,0.0025705846
237,0.00018395677
238,0.0012117872
239,0.0036961709
240,0.00039064643
241,0.000696943
242,-0.0005525069
243,0.001089579
244,-0.001100386
245,0.0029609257
246,0.0026165955
247,0.00070556335
248,-9.241555e-05
249,0.0010813988
250,-0.0005764534
251,-0.00053525774
252,0.0036940617
253,0.0014325695
254,0.0030412609
255,0.0003586578
256,-8.191784e-05
257,0.00012963412
258,0.00020793987
259,0.00054312125
260,-0.0010076526
261,-0.00012316857
262,8.649181e-05
263,-0.0020294597
264,-0.0048118928
265,-0.003446693
266,0.0021616467
267,-0.0010276597
268,-0.010864563
269,-0.011587976
270,0.0003744025
271,-0.002508862
272,0.003910132
273,-0.00030554563
274,0.007313365
275,0.006252752
276,-0.0010361217
277,-0.0003448045
278,0.0055346307
279,0.0027102514
280,-0.004773544
281,-0.0009114313
282,-0.002220627
283,0.0017079699
284,0.0002849847
285,0.0024837882
286,-0.011554444
287,0.00042071036
288,-0.024748355
289,-0.004403401
290,-0.01852087
291,0.0020783604
292,0.0036232697
293,-0.0005560213
294,-0.0036919327
295,-0.006975293
296,-0.006434235
297,0.0019082095
298,0.00046311645
299,0.007657318
300,0.0004750893
301,-0.0035732044
302,0.0023586536
303,0.00018531934
304,-0.009941945
305,-0.0069910744
306,0.002513311
307,-0.0043702023
308,0.0058431397
309,-0.0043348167
310,-0.007846714
311,0.0009869136
312,0.0012448482
313,-0.0014975715
314,0.0012290203
315,-0.0039021675
316,0.0028393266
317,-0.011453202
318,0.0023833723
319,-0.0025754385
320,-0.0006452659
321,0.0024360758
322,0.0013183567
323,-0.0005600613
324,0.0056036767
325,0.0011226183
326,0.00024952798
327,0.0015764309
328,0.0003438255
329,-0.00061897957
330,-0.0003606861
331,-8.769263e-05
332,0.00070012
333,0.0009937097
334,0.0008265157
335,8.874515e-06
336,-0.00022583957
337,0.00039559946
338,-0.00029096473
339,0.00038523713
340,0.00025809053
341,0.00028944673
342,-0.0005851914
343,-0.00050104567
344,-0.0003109714
345,-0.0007720622
346,-2.31726e-05
347,0.0010902915
348,-0.0005919399
349,-0.0001870048
350,-0.00106848
351,0.000799482
352,-0.00011797593
353,0.00061022455
354,0.000947261
355,0.0005212141
356,-0.001448781
357,0.0010659357
358,0.00024103082
359,-0.0012654823
360,0.0006055741
361,0.00070802553
362,-0.00076345453
363,-0.0021398268
364,-0.0005199837
365,-4.300021e-05
366,-0.0010373394
367,-0.0011544753
368,-9.324573e-05
369,0.0008862228
370,0.00048280135
371,-0.0013471633
372,0.0010384715
373,-0.00053573644
374,0.0016835236
375,0.000567682
376,0.0002566924
377,-0.0014844332
378,0.0008992553
379,-0.00041512016
380,0.0009626239
381,-0.001689323
382,-0.00026903418
383,-0.0005499071
384,-0.0005415162
385,-0.0010332806
386,-0.0010844059
387,0.0003604499
388,0.00076804066
389,7.97508e-05
390,-0.0017687968
391,0.0018823624
392,-0.0016712693
393,-0.0013187099
394,-7.296901e-05
395,-0.0005610348
396,-0.003447771
397,-0.0031542708
398,-0.003573222
399,-0.003331607
400,-0.00093679526
401,-0.0018290018
402,-0.003610082
403,-0.0019154359
404,0.00083606754
405,-8.6433865e-05
406,-0.00047606044
407,-0.0024621682
408,-0.00077612884
409,0.0021644067
410,-0.0011036862
411,-0.0012329193
412,0.0010415445
413,-0.0017797247
414,-0.0016314643
415,-0.00013875088
416,-0.0026828195
417,-0.0014447264
418,-0.0058845524
419,-0.0010002977
420,-0.00441427
421,-0.00011290208
422,-0.0010963448
423,0.00075664767
424,-0.0013634
425,-0.000321756
426,0.0018201579
427,0.0019723459
428,-0.0005778519
429,-0.0029764255
430,-0.0014196103
431,-0.0011731946
432,-0.00018987554
433,-0.0016723871
434,-0.0034241334
435,7.3098636e-07
436,9.1759604e-05
437,-0.0003796104
438,0.00027018558
439,-0.00020368584
440,-0.0021396922
441,0.0006425008
442,-0.00053377176
443,0.0002821951
444,9.0834335e-05
445,-0.00052732904
446,0.0015440455
447,-0.0027775622
448,-0.00029426016
449,-0.0025421479
450,-0.0014822443
451,-9.689343e-05
452,-0.0016101038
453,-0.0031601577
454,0.00084540236
455,-0.00038521254
456,-0.0003507831
457,-0.00093367725
458,-0.0005903396
459,0.0002184792
460,0.00038965273
461,-0.00089259254
462,-0.0005751186
463,-0.00017124982
464,7.0374517e-06
465,-0.001104115
466,-0.0011635722
467,-3.8726925e-05
468,0.00018322456
469,-0.00022100337
470,2.3827015e-05
471,-0.0004982654
472,0.0013679587
473,-0.00048901775
474,0.0005399843
475,-0.0007978453
476,0.0008578012
477,-0.0013676715
478,-0.0014109049
479,0.00043644416
480,0.00092693826
481,1.4287769e-05
482,0.00033740513
483,0.0013614958
484,0.00054782344
485,0.00032188685
486,-0.00011741664
487,-0.00062972127
488,0.0009951672
489,-0.0008638842
490,0.00075280323
491,0.0004976407
492,0.00093080796
493,0.0018324078
494,0.00064543507
495,0.0002942903
496,-0.00060190604
497,-0.00040297367
498,7.862816e-05
499,-0.00029283052
500,0.0011880181
501,0.00085576746
502,0.0006335215
503,-0.0011344292
504,0.00018429346
505,0.00011052436
506,-0.00065544626
507,0.00019976974
508,-0.00028831745
509,-0.0004456624
510,0.00017358008
511,0.0007951279
512,-0.0002565887
513,0.0007870767
514,-0.0011610659
515,-0.0011839985
516,-0.00020413508
517,-0.00077308575
518,-0.00058184145
519,0.00011529136
520,-0.00052105746
521,-0.000535673
522,0.0018841871
523,0.0023048827
524,-0.0004720925
525,0.0010397129
526,-0.00040592105
527,-0.00086013565
528,0.00020041308
529,0.0007383919
530,-0.0016233867
531,-0.0012018324
532,-0.00010284537
533,-0.00014548324
534,-0.0006469119
535,-0.00037466176
536,0.0016204163
537,0.000750546
538,-0.0018110175
539,-0.0005774967
540,-0.001127332
541,-0.0009821331
542,-0.001250512
543,0.0011829406
544,-0.0008296847
545,-0.00112534
546,-0.00076950644
547,-0.0006123589
548,0.002127942
549,0.0013811192
550,0.0013480522
551,-0.0023893896
552,0.0024182722
553,0.0022124269
554,-0.00041043453
555,0.002185116
556,0.00060345157
557,0.002800343
558,0.00096357765
559,-0.0026128618
560,0.0006638917
561,0.00045125585
562,-0.0014020045
563,-0.00019767141
564,-0.000614656
565,0.00077609194
566,-0.0014540493
567,0.0005122742
568,-9.709451e-05
569,-0.00032395462
570,-0.00038984395
571,-0.00027623336
572,-0.0016456433
573,-0.0007307787
574,4.9995797e-05
575,0.00059201015
576,-0.0007963844
577,-0.0014133975
578,0.00074286014
579,-6.692964e-05
580,0.001380804
581,-0.0016594268
582,0.00072006404
583,3.3062126e-05
584,-0.0006043997
585,0.0008551177
586,0.00044854946
587,0.00043738086
588,-0.0016009754
589,-0.00024799208
590,0.00019416545
591,-0.0010096026
592,-0.00078663207
593,0.0010187863
594,0.0009687696
595,-0.00016717757
596,-0.0027091308
597,-0.0018347988
598,-0.0017101035
599,-0.0016705386
600,-0.0007051377
601,-0.002216528
602,0.0009093263
603,-0.0013938921
604,0.00078638544
605,-0.00044809125
606,0.00066605094
607,0.0005525457
608,0.0011009414
609,-0.0021669576
610,-0.0017212565
611,0.0009672933
612,-0.0018832248
613,-0.0010248928
614,0.0028791036
615,-1.9597355e-06
616,-8.357002e-05
617,-0.0019825485
618,0.0006189225
619,0.0008727021
620,-0.0014814765
621,-0.00019011243
622,0.0004485133
623,-0.0015020127
624,-0.0009483801
625,0.00037131878
626,-0.0005925493
627,0.0011014235
628,-0.0015229665
629,0.0009911791
630,0.00023704965
631,-0.0024697047
632,0.0030612845
633,-0.00066409074
634,0.0017062278
635,-0.0015456171
636,-0.00095171935
637,5.6680583e-05
638,0.0014267301
639,-0.0006351498
640,0.0020635973
641,0.00075495255
642,-0.00025676936
643,-0.0016689751
644,-0.00031629222
645,-8.708832e-05
646,0.0002869043
647,0.000644548
648,-0.0020900466
649,-0.0031533593
650,0.00042779092
651,-9.367787e-05
652,8.8922796e-05
653,-0.0023428316
654,0.00072960404
655,-0.0014784385
656,0.00011919977
657,0.0007986871
658,0.0007623974
659,0.001498437
660,-0.00058300386
661,-0.0005111939
662,-0.00026962586
663,-0.0004305502
664,-0.00055815204
665,-0.000756443
666,-0.0020866112
667,-0.00069300784
668,0.00020074446
669,-0.000546895
670,-0.00033433252
671,0.00089899584
672,0.0006837252
673,-6.8028836e-05
674,-0.00030925375
675,-0.0040817563
676,0.00094450935
677,-0.00034606396
678,0.0016479322
679,0.0016539269
680,0.0015690128
681,0.0005602336
682,-0.00035742775
683,0.00090689753
684,0.0016628668
685,0.0010544173
686,-0.00052267977
687,0.0007296221
688,-0.00011560165
689,-5.735107e-05
690,0.0013700656
691,-2.5964517e-05
692,0.0011647331
693,-0.00023406303
694,-0.00045296946
695,-0.00031023927
696,-0.0004342813
697,0.0015933192
698,4.123096e-05
699,0.0014115289
700,0.0011855026
701,-0.00094464235
702,-0.00085168815
703,-0.0013821218
704,-0.0014195577
705,0.0014315817
706,0.0023538156
707,0.0008156026
708,-0.000370494
709,0.00018062087
710,0.000629466
711,0.00037351347
712,-0.00064915256
713,-0.0013870414
714,-0.00038691645
715,0.00032590888
716,-0.0017209367
717,0.00030532593
718,-0.0007790035
719,0.00141393
720,-0.0013798138
721,0.0007266373
722,0.0011223357
723,0.0012035492
724,0.0010235619
725,0.00064364943
726,0.00045918644
727,0.0006964549
728,-0.00011601215
729,0.00038939624
730,0.00012543495
731,-0.00023746926
732,-0.0007784433
733,0.0007179788
734,0.0011800659
735,0.0013647542
736,0.0010818479
737,-0.00047430798
738,-0.0004153994
739,0.00021936155
740,0.00097060413
741,0.00093188876
742,-0.00047640537
743,0.0015371067
744,8.157623e-05
745,0.0015621034
746,0.00010593509
747,0.00011691937
748,0.0002798376
749,0.0015005944
750,0.00046524865
751,0.0015188274
752,0.00021016762
753,-0.00035435383
754,0.0012782522
755,0.00036840895
756,0.00050544983
757,0.00083936524
758,-0.00041143526
759,0.0014250001
760,0.0012348209
761,0.00047025993
762,0.00017406246
763,-0.000661834
764,-0.00012447231
765,0.0010452298
766,-0.0013969194
767,-0.0005408102
768,0.00013900129
769,0.00044673594
770,0.00043909636
771,-3.119858e-05
772,0.001937968
773,0.0010550834
774,0.00036310096
775,0.00016224475
776,0.00019431322
777,0.0001972997
778,0.0003583018
779,0.00042139672
780,0.0012276357
781,-4.123294e-05
782,0.00040102706
783,-0.00022640105
784,0.0002013781
785,0.00092372455
786,-0.0012083971
787,-0.0012840439
788,0.0008503421
789,0.000862229
790,-0.00081833114
791,0.0005377976
792,-0.0014518162
793,0.0010220655
794,-9.7315875e-05
795,-0.0009639092
796,0.0006640792
797,0.0007730203
798,-0.0006078259
799,0.0012502277
800,0.0011834326
801,0.0008687426
802,0.0002484444
803,0.000617046
804,0.00075653556
805,0.00057423936
806,0.0007962017
807,0.000908952
808,-0.0022086352
809,0.00074032973
810,-0.0017916715
811,-0.0007023259
812,4.9505616e-07
813,-0.00031326493
814,0.00089566864
815,3.9331382e-05
816,-0.0006916091
817,-0.00047759488
818,0.00013269938
819,-0.00028661854
820,-0.000762616
821,0.00022816466
822,-0.00033272564
823,0.00083677034
824,0.00071708235
825,-0.00060753536
826,0.00013876242
827,0.0009340013
828,-0.0007554195
829,0.0008335611
830,0.0002825857
831,-0.0011292791
832,-0.0006690371
833,0.0014997515
834,-0.00071954454
835,0.00046302346
836,9.154028e-06
837,0.00025687306
838,-0.000729333
839,0.00012441273
840,0.00041691452
841,0.0001736248
842,0.0007405698
843,-0.0010059985
844,-0.001274757
845,0.0005128841
846,0.00078044157
847,0.0019540885
848,0.00093740365
849,0.00055435114
850,0.0009889842
851,-0.0017220867
852,-0.0019700727
853,-0.00025046984
854,-0.0001809359
855,-0.0025654426
856,-0.0017171768
857,-0.0024761716
858,0.0009908392
859,-0.00017184348
860,-0.00086645293
861,0.0008976993
862,0.0001630953
863,-0.0018705678
864,-0.00098634
865,0.00064596196
866,0.00033107796
867,-0.0014791972
868,-0.0005894162
869,1.9445433e-05
870,-0.00357412
871,0.00017365022
872,0.0011078304
873,-0.0014196462
874,0.0005645667
875,-0.0007431116
876,-6.8104127e-06
877,0.0017012975
878,0.0022305425
879,0.00037015672
880,-0.00074401894
881,-7.025426e-05
882,0.0034233893
883,0.0023091957
884,-0.0017366257
885,-0.00038019204
886,-0.0015764644
887,-0.001341395
888,0.0009957138
889,-0.00022695874
890,-0.00043481827
891,0.0017899461
892,0.00016996151
893,0.00040113006
894,-0.0003824446
895,-0.0011450569
896,0.0004694096
897,-0.00041421398
898,0.00025840657
899,-0.0036494723
900,-0.00011966887
901,0.00063073746
902,0.00021716993
903,0.00026950618
904,-0.0017474741
905,-0.001003421
906,0.0006336217
907,-0.00048233708
908,-0.0026263834
909,-0.0013020529
910,0.0020300718
911,-0.001139882
912,0.0034947172
913,-0.0028264245
914,-0.0017764628
915,-0.00060868857
916,-0.00075506576
917,-0.00028423616
918,-0.00015976114
919,0.00052594347
920,-0.0015315927
921,-0.00143894
922,-0.000270012
923,0.0008156798
924,-9.958941e-05
925,-5.0635586e-05
926,0.0006874363
927,0.0006337749
928,-0.0010383753
929,-0.00074455305
930,-0.0032816816
931,0.001883229
932,0.0007917855
933,-0.001623899
934,0.0015069369
935,-0.0013068762
936,0.0011265422
937,0.0009607255
938,-0.0034019211
939,0.0022662228
940,-0.0016572489
941,-0.000513609
942,0.0009706296
943,0.0006327558
944,-0.0028933384
945,-0.0016814497
946,-0.0013694856
947,0.00095531874
948,0.00030837773
949,-0.0009085806
950,0.0005307446
951,-0.002337009
952,-0.001429462
953,0.0012120657
954,-0.0011859068
955,-0.0011413222
956,0.00035003797
957,0.0035929806
958,-0.0003476352
959,0.00348126
960,-0.00083782035
961,-0.00054821
962,-0.0005097151
963,0.0005209051
964,-0.0008788611
965,0.003244192
966,0.00014869697
967,-0.0005655994
968,-0.0011682324
969,-0.002765169
970,-0.0018905378
971,0.00030512316
972,-0.0022841324
973,-0.00065695675
974,0.0002689072
975,0.00028155313
976,-0.00032019103
977,0.0019541117
978,-0.001210999
979,-0.00041739707
980,0.0016870773
981,-0.0009653151
982,-0.0022823957
983,0.0016032376
984,0.0025305205
985,-0.0021092123
986,-0.0016566406
987,-0.0012647312
988,-0.0012120099
989,-0.0009209345
990,-6.767246e-05
991,-0.0035374004
992,0.00019506318
993,-0.001781472
994,-0.00079719594
995,-0.0021035066
996,0.0006526408
997,0.003250995
998,-0.004192521
999,0.0004537113
1000,-0.0013278397
1001,7.0491515e-05
1002,-0.0012998753
1003,-0.0011637164
1004,0.0011802624
1005,0.0005064191
1006,-0.0007932646
1007,0.003520738
1008,-0.0008474217
1009,0.0033653495
1010,-0.0024386854
1011,-0.00027559095
1012,-0.0010940706
1013,-0.0014255807
1014,-0.0010601938
1015,0.0007031175
1016,-0.00020407091
1017,-0.0009440221
1018,-0.0020514587
1019,0.00022285571
1020,-0.0019493282
1021,0.0037253255
1022,0.0010586926
1023,0.0006310085
1024,0.0024312255
1025,0.0013636919
1026,0.00024934846
1027,0.0020637207
1028,-1.8134568e-05
1029,-0.0021829936
1030,0.002246162
1031,0.000265538
1032,0.00068237074
1033,0.00025715027
1034,0.0015492588
1035,-0.004371012
1036,-0.001590777
1037,-0.00250358
1038,0.0028283286
1039,-0.0008857922
1040,0.0012522913
1041,0.0006729581
1042,0.0019239527
1043,0.0018024022
1044,-9.8450764e-05
1045,-0.0014184644
1046,0.0017627785
1047,-0.00036855164
1048,-0.0009934807
1049,-0.0014268765
1050,0.0014424719
1051,-0.00021884777
1052,0.0003840467
1053,-2.655186e-06
1054,-1.0579301e-05
1055,-0.00073192193
1056,0.000341098
1057,0.00065238966
1058,0.0027765224
1059,-0.0006295528
1060,0.00018225005
1061,-0.0008262511
1062,-9.9841236e-05
1063,0.0005790096
1064,-0.0022342547
1065,0.0009705798
1066,-8.1774226e-05
1067,0.00082948135
1068,0.001387954
1069,7.868308e-05
1070,-0.0022834004
1071,0.0008565008
1072,0.00023866346
1073,0.00038408063
1074,0.0007659656
1075,0.000101476966
1076,-3.4124998e-05
1077,0.0012759041
1078,0.00031336406
1079,-0.0009141456
1080,-0.0005470894
1081,-0.0007938833
1082,-0.000668371
1083,0.0009214316
1084,-0.0019575788
1085,-2.8302384e-05
1086,-0.0020352504
1087,0.00024934823
1088,0.0016560548
1089,0.00012338972
1090,0.0002891437
1091,0.0012895721
1092,6.9480506e-05
1093,-0.001678104
1094,0.00155222
1095,-0.00048173883
1096,-0.0012604827
1097,-0.0019148708
1098,-0.0012123128
1099,-0.0013562224
1100,0.0012787028
1101,-0.0009943049
1102,-0.0011660565
1103,0.0014034918
1104,0.00024057296
1105,0.00027888324
1106,0.0007571414
1107,-0.00091781945
1108,1.202969e-05
1109,-0.00040938696
1110,8.351235e-05
1111,-8.880862e-05
1112,-3.5645295e-05
1113,-0.00057883677
1114,-0.00086637656
1115,0.0013159927
1116,-0.0022887017
1117,-0.00054333085
1118,0.00031117265
1119,0.00010515787
1120,-0.00023800635
1121,0.0004424917
1122,0.00024326419
1123,0.0012122407
1124,0.0015091879
1125,-0.0007963315
1126,0.00059566845
1127,0.0003684797
1128,0.0005670877
1129,0.0012296244
1130,-0.002010332
1131,-0.0012747583
1132,0.00025170218
1133,-0.0010975389
1134,0.0001475988
1135,-0.0014432198
1136,0.0011906651
1137,-0.0001602991
1138,-0.0018028622
1139,-0.000985001
1140,-0.00033422722
1141,-0.00074411667
1142,-0.00063334586
1143,0.0016616237
1144,-0.00023641187
1145,-0.0008244286
1146,-0.00084728515
1147,0.00090355007
1148,0.00041420865
1149,-0.00046087496
1150,-0.000101381214
1151,8.0734986e-05
1152,-0.00095953164
1153,0.00026732363
1154,-0.00035187765
1155,-0.0013337322
1156,6.7393645e-05
1157,0.00057876087
1158,-0.0006405581
1159,0.0006880658
1160,-0.00066832296
1161,0.00046810083
1162,-0.0013724789
1163,0.00016808615
1164,-0.0002040501
1165,0.00021646958
1166,-0.0013461702
1167,0.0007743997
1168,0.0007529567
1169,-0.0010292676
1170,-0.0018730978
1171,0.0038648215
1172,-0.00011256966
1173,-0.002005414
1174,0.0020236685
1175,-0.001537897
1176,-0.0023585095
1177,-0.0015461425
1178,-0.000412471
1179,-4.334678e-05
1180,0.000847385
1181,-0.0038564273
1182,-0.00420447
1183,0.0019207573
1184,0.0017463728
1185,0.002489636
1186,0.00023455994
1187,0.0004922949
1188,0.0017448317
1189,0.0028570006
1190,-0.0011973113
1191,0.00038018666
1192,-0.0027990066
1193,-0.0007430043
1194,-9.612623e-05
1195,0.0015914021
1196,-0.001421487
1197,0.0017524954
1198,-0.0107033625
1199,0.00010350015
1200,-0.006903661
1201,-0.0012366724
1202,0.0014680579
1203,0.0011780821
1204,-0.0021126412
1205,-0.0004659861
1206,-0.0022668454
1207,0.0019961745
1208,-0.0025336514
1209,0.00091894483
1210,-0.0028899238
1211,-0.00082197844
1212,0.0025974633
1213,0.0006137754
1214,-0.0006026019
1215,-0.0024102367
1216,0.0006053514
1217,0.0004971326
1218,0.0025091874
1219,-0.00042219277
1220,-0.00094640907
1221,0.0015710723
1222,-0.0009543487
1223,-0.0015221484
1224,-0.00048012077
1225,-0.00026917038
1226,0.0032887838
1227,0.00076461537
1228,0.0035382304
1229,-0.0020585016
1230,-0.0005158144
1231,0.0054167137
1232,0.0010355328
1233,-0.0025171046
1234,0.0033624386
1235,0.0009965003
1236,0.00077689043
1237,0.0007265863
1238,0.001657336
1239,1.1386495e-05
1240,3.6010926e-05
1241,-1.0254647e-05
1242,0.0004609036
1243,0.0010929329
1244,0.00073654327
1245,0.00081747735
1246,-0.00028281249
1247,-0.0002718403
1248,0.0007065139
1249,0.0011954628
1250,0.00028558352
1251,0.00070120936
1252,0.00070839975
1253,-4.6554225e-05
1254,-0.00035860052
1255,0.00082136947
1256,-0.00022158452
1257,-0.00067766616
1258,0.0004434575
1259,0.0005947441
1260,0.0013527697
1261,0.0006367775
1262,0.0006437544
1263,-0.0005314091
1264,0.00040579104
1265,-0.00040444982
1266,-0.0010773062
1267,0.0009090401
1268,4.029414e-05
1269,3.3661054e-05
1270,-0.00015675428
1271,-0.0004785364
1272,-4.429947e-05
1273,0.0012297956
1274,0.00058957416
1275,-0.00080182357
1276,-0.0004915531
1277,-4.1673367e-05
1278,0.000278119
1279,0.0011278075
1280,0.00031863537
1281,0.0009800675
1282,0.00081219274
1283,4.4518703e-05
1284,0.00026389273
1285,0.0012360278
1286,0.00058108557
1287,0.0003110037
1288,-0.0007980333
1289,-6.715767e-05
1290,0.00057329924
1291,-0.0008904793
1292,0.0013148056
1293,0.00080044946
1294,0.0002513996
1295,0.000892629
1296,0.0008963468
1297,-8.9403475e-06
1298,0.00083867577
1299,0.00023016159
1300,-0.0012672602
1301,0.0018496987
1302,-0.0010682885
1303,-0.002466287
1304,0.0019099683
1305,0.0016089876
1306,-0.0027834692
1307,-0.003796164
1308,0.0012255535
1309,0.0018887036
1310,-0.00078572857
1311,-0.0028146012
1312,-0.0021004295
1313,-0.0003491857
1314,-0.0021446208
1315,-0.0017806401
1316,-0.001321764
1317,-0.0011718298
1318,-0.001261309
1319,0.002369843
1320,0.0018591587
1321,5.204724e-05
1322,-0.0016033336
1323,0.0011411395
1324,-0.0025158199
1325,-0.0019996758
1326,2.880115e-06
1327,-0.0008491562
1328,0.0031132738
1329,0.00031983742
1330,0.0021075048
1331,0.0017039635
1332,-0.00047626236
1333,0.0012893111
1334,0.00087230187
1335,0.00020267675
1336,-0.00086416
1337,0.0008212281
1338,0.0009986359
1339,0.0008251403
1340,-0.00065043033
1341,-0.0016851696
1342,0.0010201334
1343,-0.00025569584
1344,0.00078080164
1345,-0.00070376444
1346,0.00043007117
1347,0.0003477703
1348,0.0017639515
1349,-0.0007017446
1350,0.0012114402
1351,-0.000105175655
1352,0.0012163953
1353,0.00072107394
1354,-0.0019599241
1355,0.00019973739
1356,0.0026996122
1357,0.0026962752
1358,0.0009653329
1359,-0.0021214723
1360,0.0005365254
1361,0.0011368538
1362,0.00032390072
1363,-0.00024589562
1364,-0.0017463416
1365,0.0015481444
1366,-0.00078275823
1367,0.0004055166
1368,-0.0015323084
1369,0.0005407609
1370,0.00012577923
1371,0.0005124483
1372,0.0010992219
1373,0.00033827734
1374,0.0009909557
1375,0.00030888952
1376,-0.00037381763
1377,0.00064221583
1378,-0.0001823313
1379,0.0010386056
1380,0.0007452368
1381,-5.4163436e-05
1382,0.0014492652
1383,-0.000688788
1384,-0.0012740341
1385,0.00055924844
1386,0.00013228717
1387,0.0015538614
1388,0.0007209351
1389,-0.00013938683
1390,-7.0827606e-05
1391,0.0003331398
1392,-0.00018368199
1393,-0.00043829752
1394,0.00039809273
1395,-0.0002751462
1396,1.6194594e-05
1397,-7.525942e-05
1398,0.00085552904
1399,0.0015517133
1400,-0.0003900882
1401,-0.0014306081
1402,0.0014352748
1403,-0.0024513232
1404,-0.0012477669
1405,0.0008152131
1406,0.001609368
1407,0.00044162804
1408,0.00047463353
1409,-0.00066170754
1410,-0.0005722047
1411,0.00047759985
1412,-2.373985e-06
1413,-0.0013466567
1414,0.00024377316
1415,0.00028563995
1416,-0.0009802446
1417,-0.00035267105
1418,0.0013024819
1419,0.00034798673
1420,9.5392206e-05
1421,0.00023044171
1422,-0.0005620647
1423,-0.0009663529
1424,0.0007729576
1425,0.0008251991
1426,-0.00066548825
